交易日,当日收益率,累计收益率,无限制收益率,指数累计,控仓收益_5,控仓累计_5,仓位控制_20,控仓收益_20,控仓累计_20,控仓收益_30,控仓累计_30,控仓收益_60,控仓累计_60
2021-07-13,0.0,14.25,0.0,10.55,0.0,1.8699999999999983,0,0.0,13.640000000000002,0.0,7.029999999999997,0.0,11.140000000000002
2021-07-14,0.0,14.25,0.0,11.57,0.0,1.8699999999999983,0,0.0,13.640000000000002,0.0,7.029999999999997,0.0,11.140000000000002
2021-07-15,0.18,14.43,0.3,11.61,0.18,2.0499999999999985,0,0.0,13.640000000000002,0.18,7.209999999999996,0.18,11.320000000000002
2021-07-16,-0.77,13.66,-0.77,11.19,-0.77,1.2799999999999985,0,-0.0,13.640000000000002,-0.77,6.439999999999996,-0.77,10.550000000000002
2021-07-19,0.3,13.96,0.3,11.32,0.3,1.5799999999999985,0,0.0,13.640000000000002,0.3,6.739999999999996,0.3,10.850000000000003
2021-07-20,0.0,13.96,0.0,11.14,0.0,1.5799999999999985,1,0.0,13.640000000000002,0.0,6.739999999999996,0.0,10.850000000000003
2021-07-21,0.0,13.96,0.0,11.18,0.0,1.5799999999999985,1,0.0,13.640000000000002,0.0,6.739999999999996,0.0,10.850000000000003
2021-07-22,0.0,13.96,0.0,12.59,0.0,1.5799999999999985,0,0.0,13.640000000000002,0.0,6.739999999999996,0.0,10.850000000000003
2021-07-23,0.0,13.96,0.0,13.379999999999999,0.0,1.5799999999999985,0,0.0,13.640000000000002,0.0,6.739999999999996,0.0,10.850000000000003
2021-07-26,-0.42,13.54,-0.42,13.28,-0.42,1.1599999999999986,0,-0.0,13.640000000000002,-0.42,6.319999999999996,-0.42,10.430000000000003
2021-07-27,-0.05,13.49,-0.05,12.629999999999999,-0.05,1.1099999999999985,0,-0.0,13.640000000000002,-0.05,6.269999999999996,-0.05,10.380000000000003
2021-07-28,-0.42,13.07,-0.42,11.399999999999999,-0.42,0.6899999999999986,1,-0.42,13.220000000000002,-0.42,5.849999999999996,-0.42,9.960000000000003
2021-07-29,0.3,13.37,0.3,10.229999999999999,0.0,0.6899999999999986,1,0.3,13.520000000000003,0.3,6.149999999999996,0.3,10.260000000000003
2021-07-30,0.07,13.44,0.07,12.29,0.07,0.7599999999999987,0,0.0,13.520000000000003,0.07,6.219999999999996,0.07,10.330000000000004
2021-08-02,0.0,13.44,0.0,12.959999999999999,0.0,0.7599999999999987,0,0.0,13.520000000000003,0.0,6.219999999999996,0.0,10.330000000000004
2021-08-03,-0.02,13.42,-0.02,14.329999999999998,-0.02,0.7399999999999987,0,-0.0,13.520000000000003,-0.02,6.199999999999997,-0.02,10.310000000000004
2021-08-04,0.0,13.42,0.0,13.809999999999999,0.0,0.7399999999999987,0,0.0,13.520000000000003,0.0,6.199999999999997,0.0,10.310000000000004
2021-08-05,-0.2,13.22,-0.2,15.159999999999998,-0.2,0.5399999999999987,0,-0.0,13.520000000000003,-0.2,5.9999999999999964,-0.2,10.110000000000005
2021-08-06,0.02,13.24,0.02,14.929999999999998,0.02,0.5599999999999987,0,0.0,13.520000000000003,0.02,6.019999999999996,0.02,10.130000000000004
2021-08-09,0.0,13.24,0.0,15.319999999999999,0.0,0.5599999999999987,0,0.0,13.520000000000003,0.0,6.019999999999996,0.0,10.130000000000004
2021-08-10,0.03,13.27,0.03,15.339999999999998,0.03,0.5899999999999987,0,0.0,13.520000000000003,0.03,6.049999999999996,0.03,10.160000000000004
2021-08-11,0.3,13.57,0.3,15.649999999999999,0.3,0.8899999999999988,0,0.0,13.520000000000003,0.3,6.349999999999996,0.3,10.460000000000004
2021-08-12,0.3,13.87,0.3,16.33,0.3,1.1899999999999988,0,0.0,13.520000000000003,0.3,6.649999999999996,0.3,10.760000000000005
2021-08-13,0.0,13.87,0.0,16.74,0.0,1.1899999999999988,0,0.0,13.520000000000003,0.0,6.649999999999996,0.0,10.760000000000005
2021-08-16,0.0,13.87,0.0,16.959999999999997,0.0,1.1899999999999988,0,0.0,13.520000000000003,0.0,6.649999999999996,0.0,10.760000000000005
2021-08-17,0.3,14.17,0.3,16.9,0.3,1.4899999999999989,0,0.0,13.520000000000003,0.3,6.949999999999996,0.3,11.060000000000006
2021-08-18,0.6,14.77,0.6,15.36,0.6,2.089999999999999,1,0.6,14.120000000000003,0.6,7.549999999999995,0.6,11.660000000000005
2021-08-19,0.0,14.77,0.0,15.59,0.0,2.089999999999999,1,0.0,14.120000000000003,0.0,7.549999999999995,0.0,11.660000000000005
2021-08-20,0.0,14.77,0.0,15.68,0.0,2.089999999999999,1,0.0,14.120000000000003,0.0,7.549999999999995,0.0,11.660000000000005
2021-08-23,0.3,15.07,0.3,15.36,0.3,2.389999999999999,1,0.3,14.420000000000003,0.3,7.849999999999995,0.3,11.960000000000006
2021-08-24,0.0,15.07,0.0,16.89,0.0,2.389999999999999,0,0.0,14.420000000000003,0.0,7.849999999999995,0.0,11.960000000000006
2021-08-25,0.3,15.37,0.3,17.59,0.3,2.6899999999999986,0,0.0,14.420000000000003,0.3,8.149999999999995,0.3,12.260000000000007
2021-08-26,0.0,15.37,0.0,18.34,0.0,2.6899999999999986,0,0.0,14.420000000000003,0.0,8.149999999999995,0.0,12.260000000000007
2021-08-27,0.0,15.37,0.0,18.26,0.0,2.6899999999999986,0,0.0,14.420000000000003,0.0,8.149999999999995,0.0,12.260000000000007
2021-08-30,0.0,15.37,0.0,18.46,0.0,2.6899999999999986,0,0.0,14.420000000000003,0.0,8.149999999999995,0.0,12.260000000000007
2021-08-31,0.0,15.37,0.0,19.2,0.0,2.6899999999999986,0,0.0,14.420000000000003,0.0,8.149999999999995,0.0,12.260000000000007
2021-09-01,0.3,15.67,0.3,19.11,0.3,2.9899999999999984,0,0.0,14.420000000000003,0.3,8.449999999999996,0.3,12.560000000000008
2021-09-02,0.9,16.57,1.5,18.77,0.9,3.8899999999999983,0,0.0,14.420000000000003,0.9,9.349999999999996,0.9,13.460000000000008
2021-09-03,0.3,16.87,0.3,20.25,0.3,4.189999999999999,0,0.0,14.420000000000003,0.3,9.649999999999997,0.3,13.760000000000009
2021-09-06,0.9,17.77,1.5,20.21,0.9,5.089999999999999,0,0.0,14.420000000000003,0.9,10.549999999999997,0.9,14.660000000000009
2021-09-07,0.0,17.77,0.0,20.92,0.0,5.089999999999999,0,0.0,14.420000000000003,0.0,10.549999999999997,0.0,14.660000000000009
2021-09-08,0.3,18.07,0.3,22.090000000000003,0.3,5.389999999999999,0,0.0,14.420000000000003,0.3,10.849999999999998,0.3,14.96000000000001
2021-09-09,0.0,18.07,0.0,22.510000000000005,0.0,5.389999999999999,0,0.0,14.420000000000003,0.0,10.849999999999998,0.0,14.96000000000001
2021-09-10,0.0,18.07,0.0,22.410000000000004,0.0,5.389999999999999,0,0.0,14.420000000000003,0.0,10.849999999999998,0.0,14.96000000000001
2021-09-13,1.2,19.27,1.5,22.110000000000003,1.2,6.589999999999999,0,0.0,14.420000000000003,1.2,12.049999999999997,1.2,16.16000000000001
2021-09-14,0.0,19.27,0.0,22.530000000000005,0.0,6.589999999999999,0,0.0,14.420000000000003,0.0,12.049999999999997,0.0,16.16000000000001
2021-09-15,0.0,19.27,0.0,21.920000000000005,0.0,6.589999999999999,1,0.0,14.420000000000003,0.0,12.049999999999997,0.0,16.16000000000001
2021-09-16,0.0,19.27,0.0,21.980000000000004,0.0,6.589999999999999,1,0.0,14.420000000000003,0.0,12.049999999999997,0.0,16.16000000000001
2021-09-17,0.06,19.33,0.06,20.000000000000004,0.0,6.589999999999999,1,0.06,14.480000000000004,0.06,12.109999999999998,0.06,16.22000000000001
2021-09-22,0.0,19.33,0.0,19.470000000000002,0.0,6.589999999999999,1,0.0,14.480000000000004,0.0,12.109999999999998,0.0,16.22000000000001
2021-09-23,0.0,19.33,0.0,19.890000000000004,0.0,6.589999999999999,1,0.0,14.480000000000004,0.0,12.109999999999998,0.0,16.22000000000001
2021-09-24,0.0,19.33,0.0,20.640000000000004,0.0,6.589999999999999,0,0.0,14.480000000000004,0.0,12.109999999999998,0.0,16.22000000000001
2021-09-27,0.3,19.63,0.3,19.920000000000005,0.0,6.589999999999999,1,0.3,14.780000000000005,0.3,12.409999999999998,0.3,16.52000000000001
2021-09-28,-0.47,19.16,-0.78,17.700000000000006,-0.0,6.589999999999999,1,-0.47,14.310000000000004,-0.0,12.409999999999998,-0.47,16.05000000000001
2021-09-29,0.0,19.16,0.0,18.040000000000006,0.0,6.589999999999999,1,0.0,14.310000000000004,0.0,12.409999999999998,0.0,16.05000000000001
2021-09-30,0.32,19.48,0.32,16.240000000000006,0.0,6.589999999999999,1,0.32,14.630000000000004,0.0,12.409999999999998,0.32,16.37000000000001
2021-10-08,0.0,19.48,0.0,17.810000000000006,0.0,6.589999999999999,1,0.0,14.630000000000004,0.0,12.409999999999998,0.0,16.37000000000001
2021-10-11,0.3,19.78,0.3,18.250000000000007,0.0,6.589999999999999,0,0.0,14.630000000000004,0.0,12.409999999999998,0.3,16.670000000000012
2021-10-12,-0.42,19.36,-0.42,18.090000000000007,-0.0,6.589999999999999,0,-0.0,14.630000000000004,-0.0,12.409999999999998,-0.42,16.25000000000001
2021-10-13,-0.6,18.76,-0.6,16.42000000000001,-0.0,6.589999999999999,1,-0.6,14.030000000000005,-0.0,12.409999999999998,-0.0,16.25000000000001
2021-10-14,0.0,18.76,0.0,16.210000000000008,0.0,6.589999999999999,1,0.0,14.030000000000005,0.0,12.409999999999998,0.0,16.25000000000001
2021-10-15,-0.05,18.71,-0.05,16.85000000000001,-0.0,6.589999999999999,1,-0.05,13.980000000000004,-0.0,12.409999999999998,-0.0,16.25000000000001
2021-10-18,0.3,19.01,0.3,17.11000000000001,0.0,6.589999999999999,0,0.0,13.980000000000004,0.0,12.409999999999998,0.3,16.55000000000001
2021-10-19,0.0,19.01,0.0,17.86000000000001,0.0,6.589999999999999,0,0.0,13.980000000000004,0.0,12.409999999999998,0.0,16.55000000000001
2021-10-20,-0.04,18.97,-0.04,18.68000000000001,-0.0,6.589999999999999,0,-0.0,13.980000000000004,-0.0,12.409999999999998,-0.04,16.510000000000012
2021-10-21,-0.32,18.65,-0.32,18.95000000000001,-0.32,6.269999999999999,0,-0.0,13.980000000000004,-0.0,12.409999999999998,-0.32,16.190000000000012
2021-10-22,0.0,18.65,0.0,18.91000000000001,0.0,6.269999999999999,0,0.0,13.980000000000004,0.0,12.409999999999998,0.0,16.190000000000012
2021-10-25,0.3,18.95,0.3,18.440000000000012,0.3,6.5699999999999985,1,0.3,14.280000000000005,0.0,12.409999999999998,0.3,16.490000000000013
2021-10-26,0.0,18.95,0.0,19.200000000000014,0.0,6.5699999999999985,0,0.0,14.280000000000005,0.0,12.409999999999998,0.0,16.490000000000013
2021-10-27,0.0,18.95,0.0,19.590000000000014,0.0,6.5699999999999985,0,0.0,14.280000000000005,0.0,12.409999999999998,0.0,16.490000000000013
2021-10-28,-0.42,18.53,-0.42,19.220000000000013,-0.42,6.149999999999999,0,-0.0,14.280000000000005,-0.0,12.409999999999998,-0.42,16.07000000000001
2021-10-29,0.0,18.53,0.0,18.400000000000013,0.0,6.149999999999999,1,0.0,14.280000000000005,0.0,12.409999999999998,0.0,16.07000000000001
2021-11-01,0.0,18.53,0.0,18.96000000000001,0.0,6.149999999999999,1,0.0,14.280000000000005,0.0,12.409999999999998,0.0,16.07000000000001
2021-11-02,0.0,18.53,0.0,20.13000000000001,0.0,6.149999999999999,0,0.0,14.280000000000005,0.0,12.409999999999998,0.0,16.07000000000001
2021-11-03,-0.41,18.12,-0.41,19.73000000000001,-0.41,5.739999999999998,0,-0.0,14.280000000000005,-0.41,11.999999999999998,-0.41,15.66000000000001
2021-11-04,0.3,18.42,0.3,20.00000000000001,0.3,6.039999999999998,0,0.0,14.280000000000005,0.3,12.299999999999999,0.3,15.960000000000012
2021-11-05,0.0,18.42,0.0,21.32000000000001,0.0,6.039999999999998,0,0.0,14.280000000000005,0.0,12.299999999999999,0.0,15.960000000000012
2021-11-08,0.32,18.74,0.54,20.81000000000001,0.32,6.3599999999999985,0,0.0,14.280000000000005,0.32,12.62,0.32,16.280000000000012
2021-11-09,0.0,18.74,0.0,21.44000000000001,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-10,0.0,18.74,0.0,22.340000000000007,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-11,0.0,18.74,0.0,22.630000000000006,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-12,0.0,18.74,0.0,23.640000000000008,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-15,0.0,18.74,0.0,24.520000000000007,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-16,0.0,18.74,0.0,25.040000000000006,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-17,0.0,18.74,0.0,24.260000000000005,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-18,0.0,18.74,0.0,24.980000000000004,0.0,6.3599999999999985,0,0.0,14.280000000000005,0.0,12.62,0.0,16.280000000000012
2021-11-19,0.4,19.14,0.67,24.870000000000005,0.4,6.759999999999999,0,0.0,14.280000000000005,0.4,13.02,0.4,16.68000000000001
2021-11-22,0.0,19.14,0.0,25.980000000000004,0.0,6.759999999999999,0,0.0,14.280000000000005,0.0,13.02,0.0,16.68000000000001
2021-11-23,0.0,19.14,0.0,27.230000000000004,0.0,6.759999999999999,0,0.0,14.280000000000005,0.0,13.02,0.0,16.68000000000001
2021-11-24,0.0,19.14,0.0,27.310000000000002,0.0,6.759999999999999,0,0.0,14.280000000000005,0.0,13.02,0.0,16.68000000000001
2021-11-25,0.0,19.14,0.0,27.470000000000002,0.0,6.759999999999999,0,0.0,14.280000000000005,0.0,13.02,0.0,16.68000000000001
2021-11-26,-0.18,18.96,-0.18,27.35,-0.18,6.579999999999999,0,-0.0,14.280000000000005,-0.18,12.84,-0.18,16.50000000000001
2021-11-29,0.0,18.96,0.0,27.520000000000003,0.0,6.579999999999999,0,0.0,14.280000000000005,0.0,12.84,0.0,16.50000000000001
2021-11-30,-0.11,18.85,-0.11,28.180000000000003,-0.11,6.469999999999999,0,-0.0,14.280000000000005,-0.11,12.73,-0.11,16.39000000000001
2021-12-01,0.32,19.17,0.32,28.680000000000003,0.32,6.789999999999999,0,0.0,14.280000000000005,0.32,13.05,0.32,16.71000000000001
2021-12-02,0.0,19.17,0.0,29.330000000000002,0.0,6.789999999999999,0,0.0,14.280000000000005,0.0,13.05,0.0,16.71000000000001
2021-12-03,-0.42,18.75,-0.42,29.340000000000003,-0.42,6.369999999999999,0,-0.0,14.280000000000005,-0.42,12.63,-0.42,16.29000000000001
2021-12-06,0.0,18.75,0.0,29.710000000000004,0.0,6.369999999999999,0,0.0,14.280000000000005,0.0,12.63,0.0,16.29000000000001
2021-12-07,0.39,19.14,0.65,28.150000000000006,0.39,6.759999999999999,1,0.39,14.670000000000005,0.39,13.020000000000001,0.39,16.68000000000001
2021-12-08,-0.86,18.28,-1.43,25.650000000000006,-0.0,6.759999999999999,1,-0.86,13.810000000000006,-0.86,12.160000000000002,-0.86,15.820000000000011
2021-12-09,-0.08,18.2,-0.08,26.830000000000005,-0.0,6.759999999999999,1,-0.08,13.730000000000006,-0.08,12.080000000000002,-0.08,15.74000000000001
2021-12-10,0.0,18.2,0.0,27.500000000000007,0.0,6.759999999999999,1,0.0,13.730000000000006,0.0,12.080000000000002,0.0,15.74000000000001
2021-12-13,0.0,18.2,0.0,28.180000000000007,0.0,6.759999999999999,0,0.0,13.730000000000006,0.0,12.080000000000002,0.0,15.74000000000001
2021-12-14,0.06,18.26,0.06,28.580000000000005,0.06,6.8199999999999985,0,0.0,13.730000000000006,0.06,12.140000000000002,0.06,15.800000000000011
2021-12-15,0.0,18.26,0.0,28.170000000000005,0.0,6.8199999999999985,0,0.0,13.730000000000006,0.0,12.140000000000002,0.0,15.800000000000011
2021-12-16,0.0,18.26,0.0,28.200000000000006,0.0,6.8199999999999985,0,0.0,13.730000000000006,0.0,12.140000000000002,0.0,15.800000000000011
2021-12-17,0.0,18.26,0.0,28.610000000000007,0.0,6.8199999999999985,0,0.0,13.730000000000006,0.0,12.140000000000002,0.0,15.800000000000011
2021-12-20,0.0,18.26,0.0,28.430000000000007,0.0,6.8199999999999985,0,0.0,13.730000000000006,0.0,12.140000000000002,0.0,15.800000000000011
2021-12-21,0.19,18.45,0.19,27.640000000000008,0.0,6.8199999999999985,1,0.19,13.920000000000005,0.19,12.330000000000002,0.19,15.99000000000001
2021-12-22,0.0,18.45,0.0,28.42000000000001,0.0,6.8199999999999985,0,0.0,13.920000000000005,0.0,12.330000000000002,0.0,15.99000000000001
2021-12-23,0.0,18.45,0.0,29.070000000000007,0.0,6.8199999999999985,0,0.0,13.920000000000005,0.0,12.330000000000002,0.0,15.99000000000001
2021-12-24,0.0,18.45,0.0,29.69000000000001,0.0,6.8199999999999985,0,0.0,13.920000000000005,0.0,12.330000000000002,0.0,15.99000000000001
2021-12-27,0.22,18.67,0.22,29.120000000000008,0.22,7.039999999999998,0,0.0,13.920000000000005,0.22,12.550000000000002,0.22,16.21000000000001
2021-12-28,0.3,18.97,0.3,28.90000000000001,0.3,7.339999999999998,1,0.3,14.220000000000006,0.3,12.850000000000003,0.3,16.510000000000012
2021-12-29,0.3,19.27,0.3,29.01000000000001,0.3,7.639999999999998,1,0.3,14.520000000000007,0.3,13.150000000000004,0.3,16.810000000000013
2021-12-30,0.0,19.27,0.0,28.78000000000001,0.0,7.639999999999998,1,0.0,14.520000000000007,0.0,13.150000000000004,0.0,16.810000000000013
2021-12-31,0.0,19.27,0.0,29.20000000000001,0.0,7.639999999999998,0,0.0,14.520000000000007,0.0,13.150000000000004,0.0,16.810000000000013
2022-01-04,0.0,19.27,0.0,30.08000000000001,0.0,7.639999999999998,0,0.0,14.520000000000007,0.0,13.150000000000004,0.0,16.810000000000013
2022-01-05,-0.42,18.85,-0.42,30.86000000000001,-0.42,7.219999999999998,0,-0.0,14.520000000000007,-0.42,12.730000000000004,-0.42,16.39000000000001
2022-01-06,0.3,19.15,0.3,29.93000000000001,0.3,7.519999999999998,0,0.0,14.520000000000007,0.3,13.030000000000005,0.3,16.690000000000012
2022-01-07,0.0,19.15,0.0,30.49000000000001,0.0,7.519999999999998,0,0.0,14.520000000000007,0.0,13.030000000000005,0.0,16.690000000000012
2022-01-10,0.3,19.45,0.3,29.86000000000001,0.3,7.819999999999998,1,0.3,14.820000000000007,0.3,13.330000000000005,0.3,16.990000000000013
2022-01-11,0.0,19.45,0.0,30.35000000000001,0.0,7.819999999999998,0,0.0,14.820000000000007,0.0,13.330000000000005,0.0,16.990000000000013
2022-01-12,0.07,19.52,0.07,29.63000000000001,0.07,7.889999999999998,1,0.07,14.890000000000008,0.07,13.400000000000006,0.07,17.060000000000013
2022-01-13,0.0,19.52,0.0,30.58000000000001,0.0,7.889999999999998,0,0.0,14.890000000000008,0.0,13.400000000000006,0.0,17.060000000000013
2022-01-14,0.3,19.82,0.3,29.870000000000008,0.3,8.189999999999998,1,0.3,15.190000000000008,0.3,13.700000000000006,0.3,17.360000000000014
2022-01-17,0.3,20.12,0.3,29.03000000000001,0.0,8.189999999999998,1,0.3,15.490000000000009,0.3,14.000000000000007,0.3,17.660000000000014
2022-01-18,0.3,20.42,0.3,30.19000000000001,0.3,8.489999999999998,0,0.0,15.490000000000009,0.3,14.300000000000008,0.3,17.960000000000015
2022-01-19,0.0,20.42,0.0,30.10000000000001,0.0,8.489999999999998,0,0.0,15.490000000000009,0.0,14.300000000000008,0.0,17.960000000000015
2022-01-20,0.0,20.42,0.0,30.070000000000007,0.0,8.489999999999998,0,0.0,15.490000000000009,0.0,14.300000000000008,0.0,17.960000000000015
2022-01-21,-0.42,20.0,-0.42,29.400000000000006,-0.0,8.489999999999998,1,-0.42,15.07000000000001,-0.42,13.880000000000008,-0.42,17.540000000000013
2022-01-24,0.0,20.0,0.0,28.870000000000005,0.0,8.489999999999998,1,0.0,15.07000000000001,0.0,13.880000000000008,0.0,17.540000000000013
2022-01-25,0.0,20.0,0.0,29.260000000000005,0.0,8.489999999999998,1,0.0,15.07000000000001,0.0,13.880000000000008,0.0,17.540000000000013
2022-01-26,0.0,20.0,0.0,27.630000000000006,0.0,8.489999999999998,1,0.0,15.07000000000001,0.0,13.880000000000008,0.0,17.540000000000013
2022-01-27,0.0,20.0,0.0,28.050000000000008,0.0,8.489999999999998,1,0.0,15.07000000000001,0.0,13.880000000000008,0.0,17.540000000000013
2022-01-28,-0.24,19.76,-0.24,26.790000000000006,-0.0,8.489999999999998,1,-0.24,14.830000000000009,-0.0,13.880000000000008,-0.0,17.540000000000013
2022-02-07,0.0,19.76,0.0,26.900000000000006,0.0,8.489999999999998,1,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-08,0.0,19.76,0.0,28.020000000000007,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-09,0.0,19.76,0.0,28.140000000000008,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-10,0.0,19.76,0.0,29.480000000000008,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-11,0.0,19.76,0.0,29.660000000000007,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-14,-0.42,19.34,-0.42,28.590000000000007,-0.0,8.489999999999998,1,-0.42,14.410000000000009,-0.0,13.880000000000008,-0.42,17.12000000000001
2022-02-15,-0.84,18.5,-0.84,25.490000000000006,-0.0,8.489999999999998,1,-0.84,13.57000000000001,-0.0,13.880000000000008,-0.0,17.12000000000001
2022-02-16,0.0,18.5,0.0,23.910000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-17,0.0,18.5,0.0,24.570000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-18,0.0,18.5,0.0,24.750000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-21,0.0,18.5,0.0,25.550000000000004,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-22,0.0,18.5,0.0,26.730000000000004,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-23,0.3,18.8,0.3,26.130000000000003,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-24,-0.42,18.38,-0.42,27.880000000000003,-0.42,8.069999999999999,0,-0.0,13.57000000000001,-0.0,13.880000000000008,-0.0,17.12000000000001
2022-02-25,0.99,19.37,0.99,27.000000000000004,0.0,8.069999999999999,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-28,0.0,19.37,0.0,27.960000000000004,0.0,8.069999999999999,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-03-01,-0.01,19.36,-0.01,28.470000000000006,-0.01,8.059999999999999,0,-0.0,13.57000000000001,-0.01,13.870000000000008,-0.0,17.12000000000001
2022-03-02,-0.42,18.94,-0.42,28.810000000000006,-0.42,7.639999999999999,0,-0.0,13.57000000000001,-0.42,13.450000000000008,-0.42,16.70000000000001
2022-03-03,0.0,18.94,0.0,28.640000000000004,0.0,7.639999999999999,0,0.0,13.57000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-04,-0.12,18.82,-0.12,27.610000000000003,-0.12,7.519999999999999,1,-0.12,13.45000000000001,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-07,0.6,19.42,0.6,26.060000000000002,0.0,7.519999999999999,1,0.6,14.05000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-08,-1.26,18.16,-2.1,23.660000000000004,-0.0,7.519999999999999,1,-1.26,12.79000000000001,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-09,0.3,18.46,0.3,21.030000000000005,0.0,7.519999999999999,1,0.3,13.09000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-10,0.3,18.76,0.3,20.170000000000005,0.0,7.519999999999999,1,0.3,13.390000000000011,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-11,-0.12,18.64,-0.12,22.170000000000005,-0.0,7.519999999999999,1,-0.12,13.270000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-14,0.0,18.64,0.0,22.110000000000007,0.0,7.519999999999999,0,0.0,13.270000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-15,-0.77,17.87,-0.96,21.370000000000008,-0.0,7.519999999999999,1,-0.77,12.500000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-16,1.5,19.37,1.5,19.430000000000007,0.0,7.519999999999999,1,1.5,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-17,0.0,19.37,0.0,21.140000000000008,0.0,7.519999999999999,1,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-18,0.3,19.67,0.3,22.750000000000007,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-21,0.3,19.97,0.3,23.580000000000005,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-22,-0.01,19.96,-0.01,24.080000000000005,-0.0,7.519999999999999,0,-0.0,14.000000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-23,0.0,19.96,0.0,23.740000000000006,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-24,-1.11,18.85,-1.84,23.530000000000005,-0.0,7.519999999999999,1,-1.11,12.890000000000013,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-25,-1.72,17.13,-1.72,22.180000000000003,-0.0,7.519999999999999,1,-1.72,11.170000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-28,-0.42,16.71,-0.42,21.150000000000002,-0.0,7.519999999999999,1,-0.42,10.750000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-29,0.0,16.71,0.0,20.46,0.0,7.519999999999999,1,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-30,0.0,16.71,0.0,20.16,0.0,7.519999999999999,1,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-31,0.0,16.71,0.0,21.62,0.0,7.519999999999999,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-01,0.0,16.71,0.0,21.490000000000002,0.0,7.519999999999999,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-06,0.3,17.01,0.3,22.220000000000002,0.3,7.8199999999999985,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-07,0.0,17.01,0.0,22.500000000000004,0.0,7.8199999999999985,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-08,-0.13,16.88,-0.13,21.660000000000004,-0.0,7.8199999999999985,1,-0.13,10.620000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
